Content ID,TypeContent,Category,TypeReaction,Datetime,Type,Score
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,dislike,1/22/21 10:46,dislike,10
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,dislike,7/23/20 10:12,dislike,10
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,dislike,7/5/20 5:04,dislike,10
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,dislike,6/26/20 21:00,dislike,10
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,dislike,11/27/20 22:09,dislike,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,dislike,12/31/20 8:35,dislike,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,dislike,7/2/20 8:24,dislike,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,dislike,11/3/20 20:15,dislike,10
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,dislike,10/19/20 16:52,dislike,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,dislike,1/12/21 6:32,dislike,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,dislike,10/30/20 21:56,dislike,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,dislike,5/1/21 1:49,dislike,10
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,dislike,11/26/20 3:55,dislike,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,dislike,2/17/21 21:48,dislike,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,dislike,11/24/20 8:57,dislike,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,dislike,1/4/21 10:19,dislike,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,dislike,8/26/20 4:01,dislike,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,dislike,8/14/20 4:57,dislike,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,dislike,9/21/20 21:25,dislike,10
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,dislike,10/26/20 9:21,dislike,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,dislike,3/9/21 7:02,dislike,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,dislike,11/25/20 0:32,dislike,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,dislike,3/13/21 21:08,dislike,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,dislike,1/8/21 14:53,dislike,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,3/8/21 22:15,dislike,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,11/6/20 3:21,dislike,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,9/10/20 23:04,dislike,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,12/2/20 2:09,dislike,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,7/7/20 16:47,dislike,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,4/8/21 5:08,dislike,10
7df4b13f-c41a-4c81-88fb-213a6a96acc5,audio,culture,dislike,10/1/20 7:45,dislike,10
7df4b13f-c41a-4c81-88fb-213a6a96acc5,audio,culture,dislike,7/5/20 21:41,dislike,10
7df08397-b59a-4973-8c62-fc5d4c36c08a,GIF,veganism,dislike,7/18/20 4:05,dislike,10
28fc1e6d-eae9-47de-af11-11ad726b2a88,photo,cooking,dislike,9/1/20 2:55,dislike,10
7e9865ec-7455-4b39-89f7-92e2a82d0f12,GIF,education,dislike,8/1/20 3:03,dislike,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,photo,veganism,dislike,6/23/20 3:05,dislike,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,photo,veganism,dislike,4/10/21 0:54,dislike,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,photo,veganism,dislike,1/6/21 0:37,dislike,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,photo,veganism,dislike,7/17/20 0:59,dislike,10
088e2e43-61a8-475f-a3e6-061f626b0f16,photo,veganism,dislike,2/6/21 16:51,dislike,10
088e2e43-61a8-475f-a3e6-061f626b0f16,photo,veganism,dislike,1/1/21 3:31,dislike,10
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,dislike,12/23/20 6:22,dislike,10
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,video,animals,dislike,6/26/20 9:30,dislike,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,1/14/21 23:35,dislike,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,5/8/21 18:38,dislike,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,3/30/21 9:10,dislike,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,GIF,science,dislike,3/11/21 22:33,dislike,10
e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,dislike,6/10/21 19:00,dislike,10
e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,dislike,10/2/20 7:49,dislike,10
e0cb0394-c5b2-447a-a9f4-88604a3ec283,audio,public speaking,dislike,12/15/20 19:29,dislike,10
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,audio,education,dislike,6/18/20 23:32,dislike,10
e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,dislike,9/18/20 10:24,dislike,10
e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,dislike,2/16/21 6:25,dislike,10
e17bade2-3175-49eb-92f4-7f2eac74147a,GIF,soccer,dislike,7/13/20 5:57,dislike,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,6/30/20 11:45,dislike,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,6/13/21 11:30,dislike,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,6/25/20 4:43,dislike,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,audio,cooking,dislike,4/16/21 22:26,dislike,10
bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,dislike,1/9/21 13:57,dislike,10
bb157107-088c-45aa-8d16-5c093a7471c6,photo,culture,dislike,12/26/20 11:45,dislike,10
45630f5a-78c1-46a1-bdc7-79cd11bb3c13,photo,travel,dislike,6/8/21 19:45,dislike,10
475541da-3402-4d0e-9df5-0da198f8fc9c,video,culture,dislike,3/11/21 2:42,dislike,10
475541da-3402-4d0e-9df5-0da198f8fc9c,video,culture,dislike,1/25/21 16:37,dislike,10
475541da-3402-4d0e-9df5-0da198f8fc9c,video,culture,dislike,6/6/21 14:09,dislike,10
475541da-3402-4d0e-9df5-0da198f8fc9c,video,culture,dislike,1/26/21 12:53,dislike,10
475541da-3402-4d0e-9df5-0da198f8fc9c,video,culture,dislike,12/13/20 3:55,dislike,10
dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,video,technology,dislike,9/1/20 6:12,dislike,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,audio,cooking,dislike,2/14/21 20:19,dislike,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,audio,cooking,dislike,8/8/20 10:52,dislike,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,audio,cooking,dislike,3/30/21 22:33,dislike,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,audio,cooking,dislike,6/2/21 7:10,dislike,10
c582f515-4d90-4ae6-9ab7-059fdbd7956c,audio,technology,dislike,9/19/20 23:47,dislike,10
c582f515-4d90-4ae6-9ab7-059fdbd7956c,audio,technology,dislike,8/16/20 6:30,dislike,10
59523d44-6113-46a5-a85b-38de2ce7bfa1,photo,travel,dislike,8/16/20 12:30,dislike,10
e6c8f317-c8a9-4b1d-941a-4cd5420a138b,GIF,science,dislike,3/13/21 16:38,dislike,10
9c066976-30e0-405e-9973-5c4342271a70,audio,tennis,dislike,5/17/21 9:04,dislike,10
9c066976-30e0-405e-9973-5c4342271a70,audio,tennis,dislike,8/3/20 10:26,dislike,10
1934a201-0590-41af-bf40-5ddd6254d744,photo,education,dislike,3/26/21 8:20,dislike,10
1934a201-0590-41af-bf40-5ddd6254d744,photo,education,dislike,5/2/21 14:00,dislike,10
2297a93f-370d-47e7-8df3-3d464b3a0c0a,video,healthy eating,dislike,3/17/21 11:11,dislike,10
0411a1da-97e1-44b6-945d-06b4682ba802,audio,technology,dislike,5/21/21 13:36,dislike,10
0411a1da-97e1-44b6-945d-06b4682ba802,audio,technology,dislike,5/25/21 13:38,dislike,10
ef802d01-6269-4d21-9159-f1386c75e789,photo,technology,dislike,12/4/20 15:44,dislike,10
ef802d01-6269-4d21-9159-f1386c75e789,photo,technology,dislike,10/14/20 4:04,dislike,10
ee18c383-1e7a-4507-9e78-1061da09143a,audio,education,dislike,6/16/21 9:50,dislike,10
ee18c383-1e7a-4507-9e78-1061da09143a,audio,education,dislike,7/9/20 20:13,dislike,10
ee18c383-1e7a-4507-9e78-1061da09143a,audio,education,dislike,1/15/21 8:48,dislike,10
ee0988ef-8656-4a63-9515-a2533b772636,video,travel,dislike,1/19/21 14:26,dislike,10
ee0988ef-8656-4a63-9515-a2533b772636,video,travel,dislike,7/23/20 6:11,dislike,10
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,video,soccer,dislike,2/4/21 3:19,dislike,10
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,audio,dogs,dislike,1/20/21 19:37,dislike,10
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,audio,dogs,dislike,12/30/20 16:13,dislike,10
b15792cb-995f-473e-8372-5cbe88eb059b,photo,travel,dislike,6/28/20 1:09,dislike,10
b15792cb-995f-473e-8372-5cbe88eb059b,photo,travel,dislike,5/10/21 17:04,dislike,10
b15792cb-995f-473e-8372-5cbe88eb059b,photo,travel,dislike,7/14/20 21:25,dislike,10
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,video,soccer,dislike,8/19/20 22:57,dislike,10
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,video,soccer,dislike,8/20/20 17:23,dislike,10
8945e374-9170-4799-b6b0-78fd9d5821a6,video,studying,dislike,8/28/20 9:55,dislike,10
b0782637-2604-40f7-8fc6-5e7d9ffd2255,video,cooking,dislike,1/15/21 5:52,dislike,10
55f46794-426f-441b-bb60-53b5e6beebc5,photo,food,dislike,12/4/20 11:56,dislike,10
e61a1b04-17e4-4918-a637-ebfc59783ad0,audio,fitness,dislike,4/6/21 9:48,dislike,10
e61a1b04-17e4-4918-a637-ebfc59783ad0,audio,fitness,dislike,3/9/21 7:21,dislike,10
343362dd-20e1-4b98-ad23-e3d8d497f98e,video,travel,dislike,8/13/20 9:54,dislike,10
343362dd-20e1-4b98-ad23-e3d8d497f98e,video,travel,dislike,6/11/21 16:18,dislike,10
f663d05c-74ce-424b-89f2-58009b0095fb,audio,public speaking,dislike,10/12/20 0:34,dislike,10
4c1ae4ba-078a-4720-aff0-817c7d549387,video,cooking,dislike,5/21/21 3:25,dislike,10
fa60edda-2d32-42ab-905d-2f5de379c461,photo,fitness,dislike,5/24/21 0:49,dislike,10
964a54b7-7dc7-40b0-bd94-9898b670f9cd,photo,science,dislike,6/21/20 21:49,dislike,10
964a54b7-7dc7-40b0-bd94-9898b670f9cd,photo,science,dislike,9/16/20 10:36,dislike,10
37331f8d-4fc5-42f6-a367-e59ccde67c45,audio,soccer,dislike,7/12/20 14:38,dislike,10
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,dislike,11/8/20 13:04,dislike,10
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,dislike,8/1/20 11:00,dislike,10
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,photo,tennis,dislike,7/3/20 8:30,dislike,10
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,GIF,science,dislike,7/4/20 3:46,dislike,10
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,dislike,9/24/20 23:21,dislike,10
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,dislike,2/14/21 15:50,dislike,10
4bfc9824-aaeb-4695-8195-945686795b30,video,public speaking,dislike,12/21/20 0:45,dislike,10
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,dislike,12/3/20 16:55,dislike,10
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,audio,veganism,dislike,3/29/21 19:54,dislike,10
ee631766-3818-4de6-897f-2355542b58e7,GIF,public speaking,dislike,2/25/21 2:41,dislike,10
0ac85d23-c8ba-49ed-bec1-493b960a88c0,photo,science,dislike,3/29/21 21:50,dislike,10
ef619e47-1e88-4e0f-8d91-590cd9ecc137,photo,animals,dislike,8/27/20 17:37,dislike,10
f65dbde9-c8dc-4851-927e-964fa2e0908a,video,education,dislike,6/25/20 21:13,dislike,10
f65dbde9-c8dc-4851-927e-964fa2e0908a,video,education,dislike,12/21/20 17:48,dislike,10
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,dislike,10/3/20 2:33,dislike,10
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,dislike,11/21/20 12:42,dislike,10
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,dislike,8/15/20 18:05,dislike,10
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,dislike,12/10/20 22:44,dislike,10
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,dislike,1/29/21 4:35,dislike,10
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,dislike,12/6/20 2:49,dislike,10
5bf45fd3-6b4b-400c-a126-31b8576e1d70,video,tennis,dislike,2/7/21 14:32,dislike,10
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,GIF,soccer,dislike,3/5/21 1:43,dislike,10
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,GIF,soccer,dislike,10/4/20 3:53,dislike,10
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,GIF,soccer,dislike,4/29/21 8:27,dislike,10
724b9f31-8bdc-4152-b93f-4d3e457201ef,audio,animals,dislike,2/6/21 6:17,dislike,10
724b9f31-8bdc-4152-b93f-4d3e457201ef,audio,animals,dislike,12/6/20 2:49,dislike,10
6aa06c00-d796-43c3-816d-70f21fe58f80,audio,science,dislike,8/5/20 13:19,dislike,10
6aa06c00-d796-43c3-816d-70f21fe58f80,audio,science,dislike,3/21/21 17:35,dislike,10
6aa06c00-d796-43c3-816d-70f21fe58f80,audio,science,dislike,6/5/21 21:26,dislike,10
6aa06c00-d796-43c3-816d-70f21fe58f80,audio,science,dislike,5/19/21 3:37,dislike,10
6aa06c00-d796-43c3-816d-70f21fe58f80,audio,science,dislike,4/9/21 3:10,dislike,10
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,GIF,tennis,dislike,11/8/20 18:04,dislike,10
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,GIF,tennis,dislike,7/22/20 11:46,dislike,10
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,GIF,tennis,dislike,2/3/21 8:20,dislike,10
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,GIF,tennis,dislike,3/15/21 12:14,dislike,10
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,GIF,tennis,dislike,8/6/20 17:41,dislike,10
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,GIF,tennis,dislike,12/27/20 22:02,dislike,10
96ece45a-89e4-4cf8-b216-c860bf8e158e,photo,food,dislike,12/14/20 15:01,dislike,10
96ece45a-89e4-4cf8-b216-c860bf8e158e,photo,food,dislike,8/4/20 4:42,dislike,10
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,audio,animals,dislike,9/25/20 1:03,dislike,10
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,GIF,food,dislike,12/30/20 10:15,dislike,10
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,GIF,food,dislike,11/4/20 20:07,dislike,10
4dd4da35-453e-466d-95ca-b1a7710fac1f,GIF,technology,dislike,12/9/20 11:46,dislike,10
1bbfe52f-37e2-4874-8422-161a60b331e1,GIF,culture,dislike,12/20/20 14:03,dislike,10
1bbfe52f-37e2-4874-8422-161a60b331e1,GIF,culture,dislike,10/10/20 20:21,dislike,10
1bbfe52f-37e2-4874-8422-161a60b331e1,GIF,culture,dislike,1/14/21 10:24,dislike,10
1bbfe52f-37e2-4874-8422-161a60b331e1,GIF,culture,dislike,3/13/21 13:52,dislike,10
1bbfe52f-37e2-4874-8422-161a60b331e1,GIF,culture,dislike,9/29/20 5:24,dislike,10
1bbfe52f-37e2-4874-8422-161a60b331e1,GIF,culture,dislike,9/6/20 17:41,dislike,10
1bbfe52f-37e2-4874-8422-161a60b331e1,GIF,culture,dislike,5/29/21 7:42,dislike,10
94f8ffbb-d888-4713-8cdd-ea57466d88b2,video,science,dislike,10/12/20 23:03,dislike,10
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,audio,studying,dislike,8/30/20 16:31,dislike,10
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,audio,studying,dislike,2/6/21 13:58,dislike,10
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,audio,studying,dislike,12/14/20 13:46,dislike,10
c3d1c36d-2ad9-45ce-be49-51c103351e62,video,travel,dislike,6/18/21 6:05,dislike,10
c3d1c36d-2ad9-45ce-be49-51c103351e62,video,travel,dislike,5/3/21 22:36,dislike,10
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,dislike,5/4/21 20:46,dislike,10
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,dislike,8/6/20 22:09,dislike,10
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,dislike,12/5/20 6:42,dislike,10
b38723f3-878c-4308-b173-14f03639d9b8,video,travel,dislike,9/22/20 7:31,dislike,10
942c5154-791e-47c0-bfad-264a3d6296eb,audio,animals,dislike,2/8/21 10:55,dislike,10
942c5154-791e-47c0-bfad-264a3d6296eb,audio,animals,dislike,7/2/20 23:44,dislike,10
942c5154-791e-47c0-bfad-264a3d6296eb,audio,animals,dislike,4/25/21 9:30,dislike,10
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,video,public speaking,dislike,6/9/21 1:33,dislike,10
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,video,public speaking,dislike,8/2/20 14:01,dislike,10
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,video,public speaking,dislike,9/22/20 15:18,dislike,10
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,video,public speaking,dislike,10/26/20 4:05,dislike,10
44eab5ca-b4a4-46c4-977d-197a78551861,audio,technology,dislike,3/29/21 21:31,dislike,10
44eab5ca-b4a4-46c4-977d-197a78551861,audio,technology,dislike,8/25/20 4:41,dislike,10
44eab5ca-b4a4-46c4-977d-197a78551861,audio,technology,dislike,6/21/20 23:49,dislike,10
a739e02a-5d83-4e0e-b306-740652cf700a,video,science,dislike,12/13/20 8:12,dislike,10
a739e02a-5d83-4e0e-b306-740652cf700a,video,science,dislike,8/15/20 1:07,dislike,10
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,GIF,cooking,dislike,12/21/20 20:26,dislike,10
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,GIF,cooking,dislike,10/23/20 16:39,dislike,10
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,GIF,cooking,dislike,2/11/21 1:57,dislike,10
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,science,dislike,10/23/20 19:09,dislike,10
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,science,dislike,10/1/20 0:16,dislike,10
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,science,dislike,4/1/21 19:34,dislike,10
6dbfb67c-e619-414b-b016-d24da6cbc294,audio,public speaking,dislike,10/4/20 3:25,dislike,10
25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,dislike,2/2/21 11:19,dislike,10
c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,dislike,3/23/21 11:43,dislike,10
c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,dislike,9/11/20 10:14,dislike,10
a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,dislike,4/30/21 21:50,dislike,10
a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,dislike,1/16/21 11:31,dislike,10
a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,dislike,11/27/20 2:51,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,3/15/21 12:51,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,6/11/21 4:27,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,8/24/20 2:09,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,10/22/20 6:42,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,9/12/20 5:09,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,4/20/21 9:22,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,9/29/20 16:21,dislike,10
56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,7/9/20 8:36,dislike,10
6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,7/18/20 8:15,dislike,10
6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,1/20/21 0:49,dislike,10
6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,1/15/21 12:34,dislike,10
6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,11/5/20 8:20,dislike,10
990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,dislike,4/5/21 13:23,dislike,10
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,dislike,10/28/20 22:17,dislike,10
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,dislike,1/24/21 20:49,dislike,10
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,dislike,12/6/20 11:24,dislike,10
0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,dislike,2/15/21 14:41,dislike,10
451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,dislike,2/4/21 20:55,dislike,10
1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,dislike,9/24/20 11:30,dislike,10
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,dislike,8/24/20 6:52,dislike,10
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,audio,food,dislike,5/1/21 9:45,dislike,10
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,audio,food,dislike,10/8/20 2:21,dislike,10
2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,dislike,3/17/21 13:48,dislike,10
aad272f0-2b16-478b-b2c5-c502b060fc30,photo,dogs,dislike,5/1/21 22:42,dislike,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,3/2/21 4:51,dislike,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,11/4/20 6:49,dislike,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,4/28/21 20:21,dislike,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,1/13/21 1:34,dislike,10
1dec5263-8a54-43fb-bfbe-a388d2919e74,GIF,food,dislike,10/3/20 1:04,dislike,10
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,GIF,veganism,dislike,2/9/21 16:08,dislike,10
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,GIF,veganism,dislike,3/14/21 16:05,dislike,10
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,GIF,veganism,dislike,6/2/21 2:18,dislike,10
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,dislike,4/5/21 5:05,dislike,10
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,dislike,1/6/21 16:06,dislike,10
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,dislike,7/11/20 22:33,dislike,10
6cbac852-fec6-49e2-95db-d62edeb477d0,video,healthy eating,dislike,12/17/20 9:33,dislike,10
6cbac852-fec6-49e2-95db-d62edeb477d0,video,healthy eating,dislike,3/2/21 8:36,dislike,10
6cbac852-fec6-49e2-95db-d62edeb477d0,video,healthy eating,dislike,10/30/20 16:26,dislike,10
6cbac852-fec6-49e2-95db-d62edeb477d0,video,healthy eating,dislike,7/2/20 22:38,dislike,10
6cbac852-fec6-49e2-95db-d62edeb477d0,video,healthy eating,dislike,5/7/21 7:22,dislike,10
445a06c1-3dea-4129-90eb-2384c0534eb6,GIF,technology,dislike,10/25/20 15:13,dislike,10
445a06c1-3dea-4129-90eb-2384c0534eb6,GIF,technology,dislike,12/23/20 4:36,dislike,10
445a06c1-3dea-4129-90eb-2384c0534eb6,GIF,technology,dislike,8/3/20 2:20,dislike,10
445a06c1-3dea-4129-90eb-2384c0534eb6,GIF,technology,dislike,1/17/21 6:28,dislike,10
abf9ec3b-1d0f-4238-a8f8-137072dab287,GIF,veganism,dislike,11/28/20 20:55,dislike,10
abf9ec3b-1d0f-4238-a8f8-137072dab287,GIF,veganism,dislike,7/28/20 3:23,dislike,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,1/16/21 3:18,dislike,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,8/27/20 1:40,dislike,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,1/3/21 15:19,dislike,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,11/5/20 22:09,dislike,10
1a5b511a-7199-4f05-988a-1f1d0380ca11,GIF,travel,dislike,5/30/21 6:34,dislike,10
1a5b511a-7199-4f05-988a-1f1d0380ca11,GIF,travel,dislike,2/26/21 12:42,dislike,10
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,dislike,2/24/21 0:45,dislike,10
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,dislike,8/2/20 23:30,dislike,10
b5966298-63d8-403e-96ab-9a610eb9752d,GIF,soccer,dislike,10/8/20 13:26,dislike,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,video,science,dislike,6/25/20 21:40,dislike,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,video,science,dislike,5/6/21 7:54,dislike,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,video,science,dislike,7/6/20 20:51,dislike,10
9c542f56-b0ec-4df1-b95e-f56e1c467813,audio,food,dislike,12/14/20 18:01,dislike,10
9c542f56-b0ec-4df1-b95e-f56e1c467813,audio,food,dislike,10/12/20 21:11,dislike,10
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,video,public speaking,dislike,3/27/21 11:22,dislike,10
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,video,public speaking,dislike,1/14/21 13:31,dislike,10
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,video,public speaking,dislike,10/26/20 7:44,dislike,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,photo,healthy eating,dislike,10/23/20 3:37,dislike,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,photo,healthy eating,dislike,3/8/21 3:43,dislike,10
